CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
12593,PHYS,210L,B5,Introductory Phys.Lab.II.,1,AS,14,0,12:00,13:59,PHYS,204,false,false,true,false,false,false,Michel,Kazan
12594,PHYS,210L,B6,Introductory Phys.Lab.II.,1,AS,15,-1,14:00,15:59,PHYS,204,false,false,true,false,false,false,Michel,Kazan
12595,PHYS,210L,B7,Introductory Phys.Lab.II.,1,AS,14,0,12:00,13:59,PHYS,204,false,false,false,true,false,false,Michel,Kazan
12596,PHYS,210L,B8,Introductory Phys.Lab.II.,1,AS,15,-1,14:00,15:59,PHYS,204,false,false,false,true,false,false,Michel,Kazan
12597,PHYS,210L,B9,Introductory Phys.Lab.II.,1,AS,14,0,12:00,13:59,PHYS,204,false,false,false,false,true,false,Michel,Kazan
12598,PHYS,211,E1,Electricity & Magnetism,0,AS,24,1,12:00,12:50,PHYS,329,false,false,false,false,true,false,Ghassan,Antar
12599,PHYS,211,E2,Electricity & Magnetism,0,AS,22,3,09:00,09:50,PHYS,327,false,false,false,false,true,false,Ghassan,Antar
12600,PHYS,211,E3,Electricity & Magnetism,0,AS,24,1,13:00,13:50,PHYS,327,true,false,false,false,false,false,Ghassan,Antar
12601,PHYS,211,E4,Electricity & Magnetism,0,AS,24,1,10:00,10:50,PHYS,217,false,false,true,false,false,false,Ghassan,Antar
12602,PHYS,211,L1,Electricity & Magnetism,3,AS,94,6,11:00,11:50,BIOL,SLH,false,true,false,true,false,false,Ghassan,Antar
12603,PHYS,211L,B1,Electricity &Magnetism Lab.,1,AS,14,0,12:00,13:59,PHYS,202,false,true,false,false,false,false,Samih,Isber
12604,PHYS,211L,B2,Electricity &Magnetism Lab.,1,AS,15,-1,14:00,15:59,PHYS,202,false,true,false,false,false,false,Samih,Isber
12605,PHYS,211L,B3,Electricity &Magnetism Lab.,1,AS,12,2,12:00,13:59,PHYS,202,false,false,true,false,false,false,Samih,Isber
12606,PHYS,211L,B4,Electricity &Magnetism Lab.,1,AS,13,1,14:00,15:59,PHYS,202,false,false,true,false,false,false,Samih,Isber
12607,PHYS,211L,B5,Electricity &Magnetism Lab.,1,AS,14,0,12:00,13:59,PHYS,202,false,false,false,true,false,false,Samih,Isber
12608,PHYS,211L,B6,Electricity &Magnetism Lab.,1,AS,14,0,14:00,15:59,PHYS,202,false,false,false,true,false,false,Samih,Isber
12609,PHYS,212,1,Modern Physics,3,AS,21,14,09:00,09:50,PHYS,215,true,false,true,false,true,false,Wafic,Sabra
12610,PHYS,216,1,Mathemat.Methods for Phys.,3,AS,14,11,12:30,13:45,PHYS,217,false,true,false,true,false,false,Ali,Chamseddine
12611,PHYS,217,1,Mechanics,3,AS,14,11,12:00,12:50,PHYS,215,true,false,true,false,true,false,Wafic,Sabra
12612,PHYS,221L,B1,Junior Laboratory,3,AS,14,0,14:00,17:00,PHYS,211,true,false,true,false,false,false,Theodore,Christidis
12613,PHYS,222,1,Computational Physics,3,AS,12,13,09:00,09:50,PHYS,310,true,false,true,false,true,false,Sara,Najem
12614,PHYS,228,1,Electronics,3,AS,11,14,11:00,11:50,PHYS,329,true,false,true,false,true,false,Verjouhi,Bodakian
